customer_id,txn_count,total_spend,avg_spend,days_active,txn_count_norm,total_spend_norm,behaviour_score,segment
C2471,1,96020.0,96020.0,0,0.0,47.983991995998,23.991995997999,Dormant
C2472,1,5696.0,5696.0,0,0.0,2.799399699849925,1.3996998499249624,Dormant
C2473,2,85718.0,42859.0,58,2.0408163265306123,42.8304152076038,22.435615767067205,Dormant
C2474,2,117158.0,58579.0,198,2.0408163265306123,58.55827913956978,30.299547733050193,Low-Activity
C2476,1,9682.0,9682.0,0,0.0,4.7933966983491745,2.3966983491745872,Dormant
C2477,2,127311.0,63655.5,7,2.0408163265306123,63.637318659329665,32.83906749293014,Low-Activity
C2478,3,71576.0,23858.666666666668,117,4.081632653061225,35.75587793896948,19.918755296015355,Dormant
C2480,2,108528.0,54264.0,256,2.0408163265306123,54.241120560280145,28.140968443405377,Low-Activity
C2481,2,101413.0,50706.5,14,2.0408163265306123,50.68184092046023,26.36132862349542,Low-Activity
C2484,1,65473.0,65473.0,0,0.0,32.70285142571286,16.35142571285643,Dormant
C2485,1,64124.0,64124.0,0,0.0,32.028014007003506,16.014007003501753,Dormant
C2487,1,36052.0,36052.0,0,0.0,17.984992496248122,8.992496248124061,Dormant
C2490,2,73945.0,36972.5,50,2.0408163265306123,36.940970485242616,19.490893405886613,Dormant
C2492,1,50105.0,50105.0,0,0.0,25.015007503751875,12.507503751875937,Dormant
C2494,1,54543.0,54543.0,0,0.0,27.235117558779386,13.617558779389693,Dormant
C2495,2,167611.0,83805.5,213,2.0408163265306123,83.79739869934969,42.91910751294015,Low-Activity
C2497,1,98161.0,98161.0,0,0.0,49.055027513756876,24.527513756878438,Dormant
C2499,2,70396.0,35198.0,145,2.0408163265306123,35.1655827913957,18.603199558963155,Dormant
C2500,2,180983.0,90491.5,234,2.0408163265306123,90.48674337168585,46.26377984910823,Low-Activity
C2501,2,156289.0,78144.5,246,2.0408163265306123,78.1335667833917,40.08719155496116,Low-Activity
C2502,4,188451.0,47112.75,270,6.122448979591836,94.22261130565282,50.17253014262233,Active
C2504,2,111833.0,55916.5,103,2.0408163265306123,55.894447223611806,28.967631775071208,Low-Activity
C2505,2,71355.0,35677.5,155,2.0408163265306123,35.64532266133067,18.84306949393064,Dormant
C2506,1,43920.0,43920.0,0,0.0,21.92096048024012,10.96048024012006,Dormant
C2507,1,97375.0,97375.0,0,0.0,48.66183091545773,24.330915457728864,Dormant
C2509,1,65754.0,65754.0,0,0.0,32.843421710855424,16.421710855427712,Dormant
C2514,1,18446.0,18446.0,0,0.0,9.177588794397199,4.588794397198599,Dormant
C2515,2,63302.0,31651.0,58,2.0408163265306123,31.6168084042021,16.828812365366357,Dormant
C2517,3,109790.0,36596.666666666664,214,4.081632653061225,54.87243621810906,29.477034435585143,Low-Activity
C2518,1,31429.0,31429.0,0,0.0,15.672336168084042,7.836168084042021,Dormant
C2519,1,22949.0,22949.0,0,0.0,11.430215107553778,5.715107553776889,Dormant
C2521,1,48274.0,48274.0,0,0.0,24.099049524762382,12.049524762381191,Dormant
C2523,1,50942.0,50942.0,0,0.0,25.433716858429218,12.716858429214609,Dormant
C2524,3,164475.0,54825.0,203,4.081632653061225,82.22861430715358,43.1551234801074,Low-Activity
C2525,3,202846.0,67615.33333333333,156,4.081632653061225,100.0,52.04081632653061,Active
C2526,1,61917.0,61917.0,0,0.0,30.923961980990494,15.461980990495247,Dormant
C2528,1,93061.0,93061.0,0,0.0,46.50375187593797,23.251875937968986,Dormant
C2529,1,87587.0,87587.0,0,0.0,43.76538269134567,21.882691345672836,Dormant
C2531,4,294766.0,73691.5,215,6.122448979591836,100.0,53.06122448979592,Active
C2532,1,74717.0,74717.0,0,0.0,37.3271635817909,18.66358179089545,Dormant
C2536,2,170721.0,85360.5,145,2.0408163265306123,85.35317658829415,43.69699645741238,Low-Activity
C2537,3,158784.0,52928.0,292,4.081632653061225,79.38169084542271,41.731661749241965,Low-Activity
C2538,2,72893.0,36446.5,27,2.0408163265306123,36.41470735367684,19.227761840103724,Dormant
C2539,1,57998.0,57998.0,0,0.0,28.963481740870435,14.481740870435218,Dormant
C2540,1,92315.0,92315.0,0,0.0,46.13056528264132,23.06528264132066,Dormant
C2541,1,90498.0,90498.0,0,0.0,45.221610805402705,22.610805402701352,Dormant
C2542,1,85947.0,85947.0,0,0.0,42.944972486243124,21.472486243121562,Dormant
C2543,1,17052.0,17052.0,0,0.0,8.48024012006003,4.240120060030015,Dormant
C2545,2,50411.0,25205.5,4,2.0408163265306123,25.16808404202101,13.604450184275812,Dormant
C2546,1,893.0,893.0,0,0.0,0.39669834917458724,0.19834917458729362,Dormant
C2548,2,114874.0,57437.0,268,2.0408163265306123,57.41570785392697,29.72826209022879,Low-Activity
C2549,1,50105.0,50105.0,0,0.0,25.015007503751875,12.507503751875937,Dormant
C2550,2,129732.0,64866.0,153,2.0408163265306123,64.84842421210605,33.444620269318335,Low-Activity
C2551,3,175487.0,58495.666666666664,289,4.081632653061225,87.73736868434217,45.909500668701696,Low-Activity
C2552,1,63631.0,63631.0,0,0.0,31.78139069534767,15.890695347673836,Dormant
C2553,1,94329.0,94329.0,0,0.0,47.13806903451726,23.56903451725863,Dormant
C2555,2,183154.0,91577.0,59,2.0408163265306123,91.57278639319661,46.80680135986361,Low-Activity
C2556,2,77510.0,38755.0,122,2.0408163265306123,38.72436218109054,20.382589253810576,Dormant
C2558,1,51877.0,51877.0,0,0.0,25.90145072536268,12.95072536268134,Dormant
C2559,2,117474.0,58737.0,57,2.0408163265306123,58.716358179089546,30.378587252810078,Low-Activity
C2560,2,74915.0,37457.5,77,2.0408163265306123,37.42621310655328,19.733514716541944,Dormant
C2561,1,35776.0,35776.0,0,0.0,17.846923461730864,8.923461730865432,Dormant
C2563,2,67443.0,33721.5,35,2.0408163265306123,33.68834417208604,17.864580249308325,Dormant
C2564,2,134657.0,67328.5,297,2.0408163265306123,67.31215607803902,34.67648620228482,Low-Activity
C2565,1,4217.0,4217.0,0,0.0,2.0595297648824413,1.0297648824412207,Dormant
C2567,2,153076.0,76538.0,32,2.0408163265306123,76.52626313156578,39.2835397290482,Low-Activity
C2568,1,39438.0,39438.0,0,0.0,19.678839419709853,9.839419709854926,Dormant
C2569,1,50105.0,50105.0,0,0.0,25.015007503751875,12.507503751875937,Dormant
C2571,1,58089.0,58089.0,0,0.0,29.009004502251123,14.504502251125562,Dormant
C2573,1,43720.0,43720.0,0,0.0,21.82091045522761,10.910455227613806,Dormant
C2574,2,83114.0,41557.0,239,2.0408163265306123,41.52776388194097,21.78429010423579,Dormant
C2577,2,39408.0,19704.0,108,2.0408163265306123,19.66383191595798,10.852324121244298,Dormant
C2578,1,50718.0,50718.0,0,0.0,25.32166083041521,12.660830415207606,Dormant
C2581,2,88197.0,44098.5,11,2.0408163265306123,44.070535267633815,23.055675797082213,Dormant
C2582,1,79518.0,79518.0,0,0.0,39.72886443221611,19.864432216108057,Dormant
C2585,1,34219.0,34219.0,0,0.0,17.068034017008504,8.534017008504252,Dormant
C2587,2,51532.0,25766.0,23,2.0408163265306123,25.72886443221611,13.884840379373362,Dormant
C2588,1,35121.0,35121.0,0,0.0,17.519259629814908,8.759629814907454,Dormant
C2589,2,61086.0,30543.0,184,2.0408163265306123,30.508254127063534,16.274535226797074,Dormant
C2590,1,34761.0,34761.0,0,0.0,17.339169584792398,8.669584792396199,Dormant
C2591,1,54735.0,54735.0,0,0.0,27.331165582791396,13.665582791395698,Dormant
C2596,1,97188.0,97188.0,0,0.0,48.568284142071036,24.284142071035518,Dormant
C2597,1,50105.0,50105.0,0,0.0,25.015007503751875,12.507503751875937,Dormant
C2600,1,77072.0,77072.0,0,0.0,38.50525262631316,19.25262631315658,Dormant
C2601,1,52469.0,52469.0,0,0.0,26.197598799399703,13.098799399699852,Dormant
C2603,1,3200.0,3200.0,0,0.0,1.5507753876938468,0.7753876938469234,Dormant
C2604,1,15902.0,15902.0,0,0.0,7.90495247623812,3.95247623811906,Dormant
C2605,2,147908.0,73954.0,219,2.0408163265306123,73.94097048524262,37.99089340588662,Low-Activity
C2607,1,42492.0,42492.0,0,0.0,21.206603301650826,10.603301650825413,Dormant
C2609,2,6407.0,3203.5,17,2.0408163265306123,3.1550775387693846,2.5979469326499984,Dormant
C2610,1,81567.0,81567.0,0,0.0,40.75387693846923,20.376938469234616,Dormant
C2613,2,47094.0,23547.0,138,2.0408163265306123,23.508754377188595,12.774785351859604,Dormant
C2614,1,58304.0,58304.0,0,0.0,29.11655827913957,14.558279139569786,Dormant
C2616,1,50105.0,50105.0,0,0.0,25.015007503751875,12.507503751875937,Dormant
C2618,1,83278.0,83278.0,0,0.0,41.60980490245122,20.80490245122561,Dormant
C2619,2,54416.0,27208.0,119,2.0408163265306123,27.171585792896447,14.60620105971353,Dormant
C2620,3,89739.0,29913.0,261,4.081632653061225,44.841920960480245,24.461776806770736,Dormant
C2622,1,71801.0,71801.0,0,0.0,35.86843421710855,17.934217108554275,Dormant
C2625,2,76759.0,38379.5,202,2.0408163265306123,38.34867433716859,20.1947453318496,Dormant
C2626,1,95829.0,95829.0,0,0.0,47.888444222111055,23.944222111055527,Dormant
C2627,2,100956.0,50478.0,160,2.0408163265306123,50.453226613306654,26.247021469918632,Low-Activity
C2628,1,95887.0,95887.0,0,0.0,47.91745872936468,23.95872936468234,Dormant
C2629,3,105307.0,35102.333333333336,40,4.081632653061225,52.629814907453735,28.35572378025748,Low-Activity
C2630,1,71386.0,71386.0,0,0.0,35.660830415207606,17.830415207603803,Dormant
C2631,1,34081.0,34081.0,0,0.0,16.998999499749875,8.499499749874937,Dormant
C2633,2,133388.0,66694.0,216,2.0408163265306123,66.67733866933466,34.35907749793264,Low-Activity
C2635,2,73769.0,36884.5,173,2.0408163265306123,36.85292646323162,19.446871394881114,Dormant
C2636,2,88776.0,44388.0,68,2.0408163265306123,44.36018009004502,23.200498208287815,Dormant
C2637,1,76256.0,76256.0,0,0.0,38.097048524262135,19.048524262131068,Dormant
C2638,1,49712.0,49712.0,0,0.0,24.8184092046023,12.40920460230115,Dormant
C2639,1,6820.0,6820.0,0,0.0,3.36168084042021,1.680840420210105,Dormant
C2640,1,27799.0,27799.0,0,0.0,13.856428214107053,6.928214107053527,Dormant
C2641,1,5974.0,5974.0,0,0.0,2.9384692346173087,1.4692346173086543,Dormant
C2644,1,92654.0,92654.0,0,0.0,46.300150075037514,23.150075037518757,Dormant
C2645,3,125194.0,41731.333333333336,143,4.081632653061225,62.57828914457229,33.32996089881676,Low-Activity
C2646,3,155088.0,51696.0,320,4.081632653061225,77.5327663831916,40.80719951812641,Low-Activity
C2647,2,168630.0,84315.0,130,2.0408163265306123,84.3071535767884,43.173984951659506,Low-Activity
C2648,2,124436.0,62218.0,186,2.0408163265306123,62.199099549774886,32.11995793815275,Low-Activity
C2649,2,140506.0,70253.0,101,2.0408163265306123,70.23811905952977,36.13946769303019,Low-Activity
C2651,1,45271.0,45271.0,0,0.0,22.5967983991996,11.2983991995998,Dormant
C2652,2,106225.0,53112.5,248,2.0408163265306123,53.08904452226113,27.56493042439587,Low-Activity
C2653,1,56710.0,56710.0,0,0.0,28.319159579789893,14.159579789894947,Dormant
C2654,1,12121.0,12121.0,0,0.0,6.013506753376689,3.0067533766883443,Dormant
C2657,1,44907.0,44907.0,0,0.0,22.41470735367684,11.20735367683842,Dormant
C2658,2,144764.0,72382.0,13,2.0408163265306123,72.36818409204602,37.20450020928832,Low-Activity
C2660,2,100150.0,50075.0,124,2.0408163265306123,50.05002501250625,26.04542066951843,Low-Activity
C2661,1,23738.0,23738.0,0,0.0,11.824912456228114,5.912456228114057,Dormant
C2663,2,59680.0,29840.0,278,2.0408163265306123,29.80490245122561,15.922859388878113,Dormant
C2664,1,18726.0,18726.0,0,0.0,9.317658829414707,4.658829414707354,Dormant
C2665,1,16796.0,16796.0,0,0.0,8.352176088044022,4.176088044022011,Dormant
C2666,2,174574.0,87287.0,21,2.0408163265306123,87.28064032016009,44.66072832334535,Low-Activity
C2667,3,246908.0,82302.66666666667,96,4.081632653061225,100.0,52.04081632653061,Active
C2668,1,20843.0,20843.0,0,0.0,10.376688344172086,5.188344172086043,Dormant
C2669,1,41882.0,41882.0,0,0.0,20.90145072536268,10.45072536268134,Dormant
C2671,1,65994.0,65994.0,0,0.0,32.963481740870435,16.481740870435218,Dormant
C2672,1,80422.0,80422.0,0,0.0,40.18109054527264,20.09054527263632,Dormant
C2673,3,40683.0,13561.0,119,4.081632653061225,20.301650825412707,12.191641739236966,Dormant
C2674,2,70258.0,35129.0,123,2.0408163265306123,35.09654827413707,18.56868230033384,Dormant
C2676,1,29188.0,29188.0,0,0.0,14.55127563781891,7.275637818909455,Dormant
C2677,2,96345.0,48172.5,39,2.0408163265306123,48.146573286643324,25.093694806586967,Low-Activity
C2678,3,95436.0,31812.0,202,4.081632653061225,47.69184592296148,25.886739288011352,Low-Activity
C2679,2,146216.0,73108.0,145,2.0408163265306123,73.09454727363682,37.56768180008372,Low-Activity
C2680,1,29441.0,29441.0,0,0.0,14.67783891945973,7.338919459729865,Dormant
C2682,2,76365.0,38182.5,60,2.0408163265306123,38.15157578789395,20.09619605721228,Dormant
C2685,1,4800.0,4800.0,0,0.0,2.351175587793897,1.1755877938969486,Dormant
C2686,1,16361.0,16361.0,0,0.0,8.13456728364182,4.06728364182091,Dormant
C2687,2,178421.0,89210.5,138,2.0408163265306123,89.20510255127564,45.62295943890313,Low-Activity
C2689,4,216725.0,54181.25,151,6.122448979591836,100.0,53.06122448979592,Active
C2690,3,114932.0,38310.666666666664,302,4.081632653061225,57.44472236118059,30.763177507120908,Low-Activity
C2693,2,112128.0,56064.0,183,2.0408163265306123,56.04202101050525,29.04141866851793,Low-Activity
C2695,2,48018.0,24009.0,274,2.0408163265306123,23.970985492746376,13.005900909638495,Dormant
C2696,1,29904.0,29904.0,0,0.0,14.909454727363682,7.454727363681841,Dormant
C2699,1,8783.0,8783.0,0,0.0,4.3436718359179585,2.1718359179589792,Dormant
C2700,1,63213.0,63213.0,0,0.0,31.572286143071537,15.786143071535768,Dormant
C2701,1,83617.0,83617.0,0,0.0,41.779389694847424,20.889694847423712,Dormant
C2702,1,35257.0,35257.0,0,0.0,17.58729364682341,8.793646823411706,Dormant
C2704,1,70543.0,70543.0,0,0.0,35.239119559779894,17.619559779889947,Dormant
C2706,1,76230.0,76230.0,0,0.0,38.084042021010504,19.042021010505252,Dormant
C2707,1,68046.0,68046.0,0,0.0,33.989994997498755,16.994997498749377,Dormant
C2708,1,18555.0,18555.0,0,0.0,9.232116058029014,4.616058029014507,Dormant
C2709,2,55347.0,27673.5,14,2.0408163265306123,27.63731865932966,14.839067492930138,Dormant
C2712,1,91393.0,91393.0,0,0.0,45.669334667333665,22.834667333666832,Dormant
C2715,2,64940.0,32470.0,26,2.0408163265306123,32.43621810905453,17.23851721779257,Dormant
C2716,2,148732.0,74366.0,170,2.0408163265306123,74.35317658829415,38.19699645741238,Low-Activity
C2717,2,182165.0,91082.5,43,2.0408163265306123,91.07803901950976,46.55942767302019,Low-Activity
C2719,1,28739.0,28739.0,0,0.0,14.326663331665834,7.163331665832917,Dormant
C2721,4,206238.0,51559.5,290,6.122448979591836,100.0,53.06122448979592,Active
C2723,1,74206.0,74206.0,0,0.0,37.07153576788394,18.53576788394197,Dormant
C2724,4,284071.0,71017.75,300,6.122448979591836,100.0,53.06122448979592,Active
C2725,3,137478.0,45826.0,100,4.081632653061225,68.72336168084043,36.40249716695082,Low-Activity
C2726,1,6164.0,6164.0,0,0.0,3.0335167583791898,1.5167583791895949,Dormant
C2727,1,91318.0,91318.0,0,0.0,45.63181590795398,22.81590795397699,Dormant
C2728,1,57675.0,57675.0,0,0.0,28.80190095047524,14.40095047523762,Dormant
C2733,2,59260.0,29630.0,130,2.0408163265306123,29.594797398699352,15.817806862614983,Dormant
C2734,3,92789.0,30929.666666666668,299,4.081632653061225,46.36768384192096,25.224658247491092,Low-Activity
C2735,1,82596.0,82596.0,0,0.0,41.26863431715858,20.63431715857929,Dormant
C2736,1,85198.0,85198.0,0,0.0,42.57028514257129,21.285142571285643,Dormant
C2737,1,50105.0,50105.0,0,0.0,25.015007503751875,12.507503751875937,Dormant
C2738,1,97516.0,97516.0,0,0.0,48.73236618309155,24.366183091545775,Dormant
C2741,2,107661.0,53830.5,54,2.0408163265306123,53.80740370185092,27.924110014190767,Low-Activity
C2742,2,154000.0,77000.0,132,2.0408163265306123,76.98849424712357,39.51465528682709,Low-Activity
C2746,1,58704.0,58704.0,0,0.0,29.31665832916458,14.65832916458229,Dormant
C2749,2,41842.0,20921.0,265,2.0408163265306123,20.88144072036018,11.461128523445398,Dormant
C2750,3,63815.0,21271.666666666668,168,4.081632653061225,31.873436718359176,17.9775346857102,Dormant
C2751,2,119273.0,59636.5,170,2.0408163265306123,59.61630815407703,30.82856224030382,Low-Activity
C2752,1,64898.0,64898.0,0,0.0,32.415207603801896,16.207603801900948,Dormant
C2753,1,51349.0,51349.0,0,0.0,25.637318659329665,12.818659329664833,Dormant
C2754,3,216318.0,72106.0,55,4.081632653061225,100.0,52.04081632653061,Active
C2755,1,11035.0,11035.0,0,0.0,5.470235117558779,2.7351175587793897,Dormant
C2756,2,120017.0,60008.5,199,2.0408163265306123,59.988494247123555,31.014655286827082,Low-Activity
C2757,3,159558.0,53186.0,228,4.081632653061225,79.76888444222111,41.925258547641164,Low-Activity
C2758,1,50105.0,50105.0,0,0.0,25.015007503751875,12.507503751875937,Dormant
C2759,1,86087.0,86087.0,0,0.0,43.01500750375188,21.50750375187594,Dormant
C2760,1,52076.0,52076.0,0,0.0,26.001000500250125,13.000500250125063,Dormant
C2761,1,42769.0,42769.0,0,0.0,21.345172586293145,10.672586293146573,Dormant
C2762,2,101502.0,50751.0,75,2.0408163265306123,50.72636318159079,26.3835897540607,Low-Activity
C2763,2,36562.0,18281.0,148,2.0408163265306123,18.240120060030016,10.140468193280315,Dormant
C2764,2,107335.0,53667.5,6,2.0408163265306123,53.64432216108054,27.842569243805574,Low-Activity
C2770,1,67934.0,67934.0,0,0.0,33.93396698349175,16.966983491745875,Dormant
C2771,1,21477.0,21477.0,0,0.0,10.69384692346173,5.346923461730865,Dormant
C2772,2,14146.0,7073.0,130,2.0408163265306123,7.026513256628314,4.533664791579463,Dormant
C2773,2,84190.0,42095.0,94,2.0408163265306123,42.06603301650825,22.05342467151943,Dormant
C2774,2,109681.0,54840.5,102,2.0408163265306123,54.81790895447723,28.42936264050392,Low-Activity
C2776,1,97638.0,97638.0,0,0.0,48.79339669834917,24.396698349174585,Dormant
C2777,2,133337.0,66668.5,177,2.0408163265306123,66.65182591295647,34.34632111974354,Low-Activity
C2778,1,34921.0,34921.0,0,0.0,17.4192096048024,8.7096048024012,Dormant
C2779,3,94211.0,31403.666666666668,17,4.081632653061225,47.07903951975988,25.580336086410554,Low-Activity
C2780,1,87575.0,87575.0,0,0.0,43.75937968984493,21.879689844922463,Dormant
C2781,1,75107.0,75107.0,0,0.0,37.52226113056528,18.76113056528264,Dormant
C2782,2,65720.0,32860.0,254,2.0408163265306123,32.8264132066033,17.433614766566954,Dormant
C2784,1,50105.0,50105.0,0,0.0,25.015007503751875,12.507503751875937,Dormant
C2785,1,50105.0,50105.0,0,0.0,25.015007503751875,12.507503751875937,Dormant
C2786,1,39532.0,39532.0,0,0.0,19.72586293146573,9.862931465732865,Dormant
C2787,2,97819.0,48909.5,5,2.0408163265306123,48.8839419709855,25.462379148758053,Low-Activity
C2788,1,69169.0,69169.0,0,0.0,34.55177588794397,17.275887943971984,Dormant
C2789,3,195390.0,65130.0,172,4.081632653061225,97.69384692346173,50.88773978826148,Active
C2790,1,32708.0,32708.0,0,0.0,16.31215607803902,8.15607803901951,Dormant
C2792,1,76568.0,76568.0,0,0.0,38.25312656328164,19.12656328164082,Dormant
C2793,2,182766.0,91383.0,97,2.0408163265306123,91.37868934467234,46.70975283560148,Low-Activity
C2794,1,79771.0,79771.0,0,0.0,39.855427713856926,19.927713856928463,Dormant
C2796,1,83774.0,83774.0,0,0.0,41.85792896448224,20.92896448224112,Dormant
C2797,2,169300.0,84650.0,160,2.0408163265306123,84.6423211605803,43.341568743555456,Low-Activity
C2798,2,78404.0,39202.0,228,2.0408163265306123,39.171585792896444,20.606201059713527,Dormant
C2800,2,114383.0,57191.5,59,2.0408163265306123,57.17008504252126,29.605450684525934,Low-Activity
C2801,1,19981.0,19981.0,0,0.0,9.945472736368185,4.972736368184092,Dormant
C2802,2,78706.0,39353.0,15,2.0408163265306123,39.32266133066533,20.68173882859797,Dormant
C2804,1,21047.0,21047.0,0,0.0,10.478739369684842,5.239369684842421,Dormant
C2806,2,114612.0,57306.0,172,2.0408163265306123,57.28464232116058,29.662729323845596,Low-Activity
C2809,2,61963.0,30981.5,126,2.0408163265306123,30.946973486743374,16.493894906636992,Dormant
C2810,2,91773.0,45886.5,251,2.0408163265306123,45.85942971485743,23.95012302069402,Dormant
C2811,1,96322.0,96322.0,0,0.0,48.135067533766886,24.067533766883443,Dormant
C2812,2,112532.0,56266.0,26,2.0408163265306123,56.24412206103051,29.14246919378056,Low-Activity
C2813,2,83106.0,41553.0,220,2.0408163265306123,41.52376188094047,21.78228910373554,Dormant
C2814,1,1053.0,1053.0,0,0.0,0.4767383691845923,0.23836918459229614,Dormant
C2815,1,55804.0,55804.0,0,0.0,27.865932966483243,13.932966483241621,Dormant
C2816,2,71968.0,35984.0,185,2.0408163265306123,35.951975987994,18.996396157262303,Dormant
C2818,1,90952.0,90952.0,0,0.0,45.44872436218109,22.724362181090545,Dormant
C2819,2,93888.0,46944.0,126,2.0408163265306123,46.91745872936468,24.479137527947646,Dormant
C2820,1,89507.0,89507.0,0,0.0,44.725862931465734,22.362931465732867,Dormant
C2821,1,11410.0,11410.0,0,0.0,5.6578289144572285,2.8289144572286142,Dormant
C2823,4,241651.0,60412.75,213,6.122448979591836,100.0,53.06122448979592,Active
C2824,1,24083.0,24083.0,0,0.0,11.997498749374687,5.9987493746873435,Dormant
C2826,1,86566.0,86566.0,0,0.0,43.254627313656826,21.627313656828413,Dormant
C2827,2,50685.0,25342.5,224,2.0408163265306123,25.305152576288144,13.672984451409379,Dormant
C2828,3,205099.0,68366.33333333333,267,4.081632653061225,100.0,52.04081632653061,Active
C2829,1,63479.0,63479.0,0,0.0,31.705352676338165,15.852676338169083,Dormant
C2830,1,76006.0,76006.0,0,0.0,37.9719859929965,18.98599299649825,Dormant
C2831,2,128642.0,64321.0,245,2.0408163265306123,64.3031515757879,33.171983951159255,Low-Activity
C2832,1,39054.0,39054.0,0,0.0,19.486743371685844,9.743371685842922,Dormant
C2834,1,27005.0,27005.0,0,0.0,13.459229614807402,6.729614807403701,Dormant
C2837,1,50105.0,50105.0,0,0.0,25.015007503751875,12.507503751875937,Dormant
C2838,1,43340.0,43340.0,0,0.0,21.630815407703853,10.815407703851927,Dormant
C2840,1,3544.0,3544.0,0,0.0,1.7228614307153576,0.8614307153576788,Dormant
C2841,1,92535.0,92535.0,0,0.0,46.24062031015508,23.12031015507754,Dormant
C2842,1,10254.0,10254.0,0,0.0,5.079539769884942,2.539769884942471,Dormant
C2843,2,110038.0,55019.0,66,2.0408163265306123,54.996498249124556,28.518657287827583,Low-Activity
C2845,1,1117.0,1117.0,0,0.0,0.5087543771885943,0.25437718859429714,Dormant
C2846,1,2158.0,2158.0,0,0.0,1.0295147573786894,0.5147573786893447,Dormant
C2847,1,98611.0,98611.0,0,0.0,49.28014007003502,24.64007003501751,Dormant
C2848,2,69853.0,34926.5,144,2.0408163265306123,34.89394697348674,18.467381650008676,Dormant
C2849,2,147287.0,73643.5,44,2.0408163265306123,73.63031515757879,37.835565742054705,Low-Activity
C2850,1,50105.0,50105.0,0,0.0,25.015007503751875,12.507503751875937,Dormant
C2852,1,86050.0,86050.0,0,0.0,42.996498249124556,21.498249124562278,Dormant
C2853,1,74098.0,74098.0,0,0.0,37.01750875437719,18.508754377188595,Dormant
C2854,3,55152.0,18384.0,308,4.081632653061225,27.539769884942473,15.810701269001848,Dormant
C2855,1,54442.0,54442.0,0,0.0,27.184592296148075,13.592296148074038,Dormant
C2856,1,24060.0,24060.0,0,0.0,11.985992996498249,5.992996498249124,Dormant
C2857,2,89980.0,44990.0,74,2.0408163265306123,44.96248124062031,23.50164878357546,Dormant
C2859,1,12791.0,12791.0,0,0.0,6.3486743371685845,3.1743371685842923,Dormant
C2860,3,179448.0,59816.0,189,4.081632653061225,89.71885942971485,46.90024604138804,Low-Activity
C2861,2,64703.0,32351.5,305,2.0408163265306123,32.31765882941471,17.17923757797266,Dormant
C2863,1,96947.0,96947.0,0,0.0,48.44772386193096,24.22386193096548,Dormant
C2864,1,61696.0,61696.0,0,0.0,30.813406703351674,15.406703351675837,Dormant
C2865,1,39033.0,39033.0,0,0.0,19.47623811905953,9.738119059529765,Dormant
C2867,1,70317.0,70317.0,0,0.0,35.126063031515756,17.563031515757878,Dormant
C2868,3,103434.0,34478.0,291,4.081632653061225,51.692846423211606,27.887239538136416,Low-Activity
C2871,1,1527.0,1527.0,0,0.0,0.7138569284642321,0.35692846423211605,Dormant
C2872,2,112314.0,56157.0,74,2.0408163265306123,56.13506753376688,29.087941930148745,Low-Activity
C2873,2,46751.0,23375.5,0,2.0408163265306123,23.337168584292144,12.688992455411379,Dormant
C2874,1,52885.0,52885.0,0,0.0,26.405702851425712,13.202851425712856,Dormant
C2875,4,231121.0,57780.25,225,6.122448979591836,100.0,53.06122448979592,Active
C2876,1,72583.0,72583.0,0,0.0,36.25962981490745,18.129814907453724,Dormant
C2877,1,51839.0,51839.0,0,0.0,25.882441220610303,12.941220610305152,Dormant
C2878,1,57760.0,57760.0,0,0.0,28.844422211105552,14.422211105552776,Dormant
C2879,2,123937.0,61968.5,161,2.0408163265306123,61.94947473736868,31.995145531949646,Low-Activity
C2881,3,48100.0,16033.333333333334,248,4.081632653061225,24.012006003001503,14.046819328031363,Dormant
C2882,1,30831.0,30831.0,0,0.0,15.373186593296648,7.686593296648324,Dormant
C2883,2,126001.0,63000.5,81,2.0408163265306123,62.98199099549775,32.511403661014185,Low-Activity
C2884,3,99601.0,33200.333333333336,113,4.081632653061225,49.77538769384692,26.928510173454075,Low-Activity
C2885,2,112042.0,56021.0,95,2.0408163265306123,55.99899949974988,29.019907913140244,Low-Activity
C2887,2,135851.0,67925.5,119,2.0408163265306123,67.90945472736368,34.97513552694715,Low-Activity
C2888,1,91120.0,91120.0,0,0.0,45.5327663831916,22.7663831915958,Dormant
C2892,3,190939.0,63646.333333333336,108,4.081632653061225,95.4672336168084,49.77443313493481,Low-Activity
C2893,2,11163.0,5581.5,180,2.0408163265306123,5.534267133566784,3.787541730048698,Dormant
C2894,2,88703.0,44351.5,273,2.0408163265306123,44.323661830915455,23.182239078723033,Dormant
C2895,3,168553.0,56184.333333333336,280,4.081632653061225,84.26863431715857,44.175133485109896,Low-Activity
C2897,1,14932.0,14932.0,0,0.0,7.419709854927464,3.709854927463732,Dormant
C2898,1,33100.0,33100.0,0,0.0,16.50825412706353,8.254127063531765,Dormant
C2899,1,54306.0,54306.0,0,0.0,27.116558279139568,13.558279139569784,Dormant
C2900,3,198845.0,66281.66666666667,172,4.081632653061225,99.42221110555278,51.751921879307,Active
C2902,1,84980.0,84980.0,0,0.0,42.461230615307656,21.230615307653828,Dormant
C2903,2,91343.0,45671.5,161,2.0408163265306123,45.64432216108054,23.842569243805574,Dormant
C2906,4,138351.0,34587.75,241,6.122448979591836,69.16008004002,37.64126450980592,Low-Activity
C2907,5,283319.0,56663.8,227,8.16326530612245,100.0,54.08163265306123,Active
C2908,1,43223.0,43223.0,0,0.0,21.572286143071537,10.786143071535768,Dormant
